,respondentID,birthyear,age,duration,interval,location_name,location_type,location_latlon,distance_from_origin_location_km,distance_from_previous_location_km,distance_from_properties_owned_km,mother_tongue,n_moves,work_type,employment_status,work_aspiration,financial_support,children,children_since_leaving,p_kmGeo,p_kmGrC,O_kmGeo,O_kmGrC,lat,lon
289382.06,289382,1986,35,24,24,"('Diepsloot', 'Johannesburg', 'South Africa')",current location,"(-25.930950199999998, 28.010590500000003)",0.0,0.0,,Isizulu,2,Unemployed,Unemployed ,Any Joe He Doesn'T Have Preference,7001500.0,Yes,1,0.0,0.0,0.0,0.0,-25.930950199999998,28.010590500000003
289382.07,289382,1986,35,30,6,,aspiration 2-6 months,,,,,Isizulu,2,Unemployed,Unemployed ,Any Joe He Doesn'T Have Preference,7001500.0,Yes,1,,,,,,
289382.08,289382,1986,35,48,18,,planned move 2 yrs,,,,,Isizulu,2,Unemployed,Unemployed ,Any Joe He Doesn'T Have Preference,7001500.0,Yes,1,,,,,,
289382.09,289382,1986,35,144,96,,planned move 10 yrs,,,,,Isizulu,2,Unemployed,Unemployed ,Any Joe He Doesn'T Have Preference,7001500.0,Yes,1,,,,,,
289382.1,289382,1986,35,264,120,,planned move retirement,,,,,Isizulu,2,Unemployed,Unemployed ,Any Joe He Doesn'T Have Preference,7001500.0,Yes,1,,,,,,
289390.0,289390,1994,27,0,180,"('Kpatinga', 'Gushegu', 'Ghana')",origin,"(9.7700398, -0.2739132)",0,0,,Dagbani ,5,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Ra,600.0,Yes,-3,0,0,0,0,9.7700398,-0.2739132
289390.01,289390,1994,27,180,129,"('Gushegu', 'Yendi', 'Ghana')",1st migration location,"(9.9185016, -0.2164706)",17.588264713122804,17.588264713122804,,Dagbani ,5,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Ra,600.0,Yes,-3,17.588264713122804,17.66711223033587,17.588264713122804,17.66711223033587,9.9185016,-0.2164706
289390.02,289390,1994,27,309,39,"('Kokomlemle', 'Korle-Bu', 'Ghana')",2nd migration location,"(5.5755147, -0.20887310000000003)",463.9470897754388,480.31322500487954,,Dagbani ,5,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Ra,600.0,Yes,-3,480.31322500487954,482.9195171030255,463.9470897754388,466.46561155692046,5.5755147,-0.20887310000000003
289390.03,289390,1994,27,348,68,"('Gushegu', 'Yendi', 'Ghana')",3rd migration location,"(9.9185016, -0.2164706)",17.588264713122804,480.31322500487954,,Dagbani ,5,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Ra,600.0,Yes,-3,480.31322500487954,482.9195171030255,17.588264713122804,17.66711223033587,9.9185016,-0.2164706
289390.04,289390,1994,27,416,28,"('Old Fadama', 'Kaneshie', 'Ghana')",4th migration location,"(5.5488671, -0.22252159999999999)",466.87285262625954,483.2597720325431,,Dagbani ,5,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Ra,600.0,Yes,-3,483.2597720325431,485.8823312711102,466.87285262625954,469.40780246248494,5.5488671,-0.22252159999999999
289390.05,289390,1994,27,444,0,"('Old Fadama', 'Accra', 'Ghana')",current location,"(5.5488671, -0.22252159999999999)",466.87285262625954,0.0,,Dagbani ,5,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Ra,600.0,Yes,-3,0.0,0.0,466.87285262625954,469.40780246248494,5.5488671,-0.22252159999999999
289390.06,289390,1994,27,511,67,"('Old Fadama', 'Accra', 'Ghana')",current location,"(5.5488671, -0.22252159999999999)",466.87285262625954,0.0,,Dagbani ,5,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Ra,600.0,Yes,-3,0.0,0.0,466.87285262625954,469.40780246248494,5.5488671,-0.22252159999999999
289390.07,289390,1994,27,517,6,,aspiration 2-6 months,,,,,Dagbani ,5,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Ra,600.0,Yes,-3,,,,,,
289390.08,289390,1994,27,535,18,,planned move 2 yrs,,,,,Dagbani ,5,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Ra,600.0,Yes,-3,,,,,,
289390.09,289390,1994,27,631,96,,planned move 10 yrs,,,,,Dagbani ,5,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Ra,600.0,Yes,-3,,,,,,
289390.1,289390,1994,27,751,120,,planned move retirement,,,,,Dagbani ,5,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Ra,600.0,Yes,-3,,,,,,
289400.0,289400,1985,36,0,210,"('Number 1', 'Johannesburg', 'South Africa')",origin,"(14.5481244, 121.11725390000001)",0,0,,Xhosa,1,Unemployed,Unemployed ,Cleaning,,Yes,2,0,0,0,0,14.5481244,121.11725390000001
289400.01,289400,1985,36,210,84,"('Diepsloot', 'Johannesburg', 'South Africa')",1st migration location,"(-25.930950199999998, 28.010590500000003)",11014.44793905843,11014.44793905843,,Xhosa,1,Unemployed,Unemployed ,Cleaning,,Yes,2,11014.44793905843,11012.087924664147,11014.44793905843,11012.087924664147,-25.930950199999998,28.010590500000003
289400.02,289400,1985,36,,,,2nd migration location,,,,,Xhosa,1,Unemployed,Unemployed ,Cleaning,,Yes,2,,,,,,
289400.03,289400,1985,36,,,,3rd migration location,,,,,Xhosa,1,Unemployed,Unemployed ,Cleaning,,Yes,2,,,,,,
289400.04,289400,1985,36,,,,4th migration location,,,,,Xhosa,1,Unemployed,Unemployed ,Cleaning,,Yes,2,,,,,,
289400.05,289400,1985,36,294,0,"('Diepsloot', 'Johannesburg', 'South Africa')",current location,"(-25.930950199999998, 28.010590500000003)",11014.44793905843,0.0,,Xhosa,1,Unemployed,Unemployed ,Cleaning,,Yes,2,0.0,0.0,11014.44793905843,11012.087924664147,-25.930950199999998,28.010590500000003
289400.06,289400,1985,36,301,7,"('Diepsloot', 'Johannesburg', 'South Africa')",current location,"(-25.930950199999998, 28.010590500000003)",11014.44793905843,0.0,,Xhosa,1,Unemployed,Unemployed ,Cleaning,,Yes,2,0.0,0.0,11014.44793905843,11012.087924664147,-25.930950199999998,28.010590500000003
289400.07,289400,1985,36,307,6,,aspiration 2-6 months,,,,,Xhosa,1,Unemployed,Unemployed ,Cleaning,,Yes,2,,,,,,
289400.08,289400,1985,36,325,18,,planned move 2 yrs,,,,,Xhosa,1,Unemployed,Unemployed ,Cleaning,,Yes,2,,,,,,
289400.09,289400,1985,36,421,96,,planned move 10 yrs,,,,,Xhosa,1,Unemployed,Unemployed ,Cleaning,,Yes,2,,,,,,
289400.1,289400,1985,36,541,120,,planned move retirement,,,,,Xhosa,1,Unemployed,Unemployed ,Cleaning,,Yes,2,,,,,,
289403.0,289403,1979,42,0,41,"('Orange Farm', 'Johannesburg', 'South Africa')",origin,"(-26.466111100000003, 27.865277799999998)",0,0,,Tswana,4,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Teaching,500.0,Yes,3,0,0,0,0,-26.466111100000003,27.865277799999998
289403.01,289403,1979,42,41,48,"('Soweto', 'Johannesburg', 'South Africa')",1st migration location,"(-26.2227778, 27.89)",27.07241548716035,27.07241548716035,,Tswana,4,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Teaching,500.0,Yes,3,27.07241548716035,27.169380567112018,27.07241548716035,27.169380567112018,-26.2227778,27.89
289403.02,289403,1979,42,89,24,"('Zonkizizwe', 'Alberton', 'South Africa')",2nd migration location,"(-26.3877778, 28.1975)",34.25775517149669,35.73592030263538,,Tswana,4,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Teaching,500.0,Yes,3,35.73592030263538,35.72316972600231,34.25775517149669,34.20866693179459,-26.3877778,28.1975
289403.03,289403,1979,42,113,87,"('Diepsloot', 'Johannesburg', 'South Africa')",3rd migration location,"(-25.930950199999998, 28.010590500000003)",61.04396880530021,53.95194383463913,,Tswana,4,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Teaching,500.0,Yes,3,53.95194383463913,54.11399369447566,61.04396880530021,61.24791748897754,-25.930950199999998,28.010590500000003
289403.04,289403,1979,42,,,,4th migration location,,,,,Tswana,4,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Teaching,500.0,Yes,3,,,,,,
289403.05,289403,1979,42,200,0,"('Diepsloot', 'Johannesburg', 'South Africa')",current location,"(-25.930950199999998, 28.010590500000003)",61.04396880530021,0.0,,Tswana,4,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Teaching,500.0,Yes,3,0.0,0.0,61.04396880530021,61.24791748897754,-25.930950199999998,28.010590500000003
289403.06,289403,1979,42,308,108,"('Diepsloot', 'Johannesburg', 'South Africa')",current location,"(-25.930950199999998, 28.010590500000003)",61.04396880530021,0.0,,Tswana,4,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Teaching,500.0,Yes,3,0.0,0.0,61.04396880530021,61.24791748897754,-25.930950199999998,28.010590500000003
289403.07,289403,1979,42,314,6,,aspiration 2-6 months,,,,,Tswana,4,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Teaching,500.0,Yes,3,,,,,,
289403.08,289403,1979,42,332,18,,planned move 2 yrs,,,,,Tswana,4,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Teaching,500.0,Yes,3,,,,,,
289403.09,289403,1979,42,428,96,,planned move 10 yrs,,,,,Tswana,4,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Teaching,500.0,Yes,3,,,,,,
289403.1,289403,1979,42,548,120,,planned move retirement,,,,,Tswana,4,Working full-time (formal/informal sector),Working full-time (formal/informal sector),Teaching,500.0,Yes,3,,,,,,
289404.0,289404,1990,31,0,36,"('Ladim', 'Pretoria', 'South Africa')",origin,"(59.49605, 11.1996722)",0,0,,Ardu,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Teacher,2000.0,No,-1,0,0,0,0,59.49605,11.1996722
289404.01,289404,1990,31,36,24,"('Umlazi', 'Durban', 'South Africa')",1st migration location,"(-29.9525, 30.900278000000004)",10077.893054907041,10077.893054907041,,Ardu,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Teacher,2000.0,No,-1,10077.893054907041,10110.253199650548,10077.893054907041,10110.253199650548,-29.9525,30.900278000000004
289404.02,289404,1990,31,60,72,"('Ladim', 'Pretoria', 'South Africa')",2nd migration location,"(59.49605, 11.1996722)",0.0,10077.893054907041,,Ardu,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Teacher,2000.0,No,-1,10077.893054907041,10110.253199650548,0.0,0.0,59.49605,11.1996722
289404.03,289404,1990,31,,,,3rd migration location,,,,,Ardu,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Teacher,2000.0,No,-1,,,,,,
289404.04,289404,1990,31,,,,4th migration location,,,,,Ardu,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Teacher,2000.0,No,-1,,,,,,
289404.05,289404,1990,31,132,0,"('Diepsloot', 'Johannesburg', 'South Africa')",current location,"(-25.930950199999998, 28.010590500000003)",9592.547805711185,9592.547805711185,,Ardu,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Teacher,2000.0,No,-1,9592.547805711185,9623.658888844891,9592.547805711185,9623.658888844891,-25.930950199999998,28.010590500000003
289404.06,289404,1990,31,264,132,"('Diepsloot', 'Johannesburg', 'South Africa')",current location,"(-25.930950199999998, 28.010590500000003)",9592.547805711185,0.0,,Ardu,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Teacher,2000.0,No,-1,0.0,0.0,9592.547805711185,9623.658888844891,-25.930950199999998,28.010590500000003
289404.07,289404,1990,31,270,6,,aspiration 2-6 months,,,,,Ardu,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Teacher,2000.0,No,-1,,,,,,
289404.08,289404,1990,31,288,18,,planned move 2 yrs,,,,,Ardu,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Teacher,2000.0,No,-1,,,,,,
289404.09,289404,1990,31,384,96,,planned move 10 yrs,,,,,Ardu,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Teacher,2000.0,No,-1,,,,,,
289404.1,289404,1990,31,504,120,,planned move retirement,,,,,Ardu,3,Self-employed (run small business/income generation project),Self-employed (run small business/income generation project),Teacher,2000.0,No,-1,,,,,,
289409.0,289409,1974,47,0,30,"('Soweto', 'Johannesburg', 'South Africa')",origin,"(-26.2227778, 27.89)",0,0,,Isizulu,1,Housewife/homemaker,Housewife/homemaker,I Always Wanted To Open M Own Shop And Sell Food,,Yes,2,0,0,0,0,-26.2227778,27.89
289409.01,289409,1974,47,30,106,"('Diepsloot', 'Johannesburg', 'South Africa')",1st migration location,"(-25.930950199999998, 28.010590500000003)",34.509248463009314,34.509248463009314,,Isizulu,1,Housewife/homemaker,Housewife/homemaker,I Always Wanted To Open M Own Shop And Sell Food,,Yes,2,34.509248463009314,34.61284250495256,34.509248463009314,34.61284250495256,-25.930950199999998,28.010590500000003
289409.02,289409,1974,47,,,,2nd migration location,,,,,Isizulu,1,Housewife/homemaker,Housewife/homemaker,I Always Wanted To Open M Own Shop And Sell Food,,Yes,2,,,,,,
289409.03,289409,1974,47,,,,3rd migration location,,,,,Isizulu,1,Housewife/homemaker,Housewife/homemaker,I Always Wanted To Open M Own Shop And Sell Food,,Yes,2,,,,,,
289409.04,289409,1974,47,,,,4th migration location,,,,,Isizulu,1,Housewife/homemaker,Housewife/homemaker,I Always Wanted To Open M Own Shop And Sell Food,,Yes,2,,,,,,
289409.05,289409,1974,47,136,0,"('Diepsloot', 'Johannesburg', 'South Africa')",current location,"(-25.930950199999998, 28.010590500000003)",34.509248463009314,0.0,,Isizulu,1,Housewife/homemaker,Housewife/homemaker,I Always Wanted To Open M Own Shop And Sell Food,,Yes,2,0.0,0.0,34.509248463009314,34.61284250495256,-25.930950199999998,28.010590500000003
289409.06,289409,1974,47,160,24,"('Diepsloot', 'Johannesburg', 'South Africa')",current location,"(-25.930950199999998, 28.010590500000003)",34.509248463009314,0.0,,Isizulu,1,Housewife/homemaker,Housewife/homemaker,I Always Wanted To Open M Own Shop And Sell Food,,Yes,2,0.0,0.0,34.509248463009314,34.61284250495256,-25.930950199999998,28.010590500000003
289409.07,289409,1974,47,166,6,,aspiration 2-6 months,,,,,Isizulu,1,Housewife/homemaker,Housewife/homemaker,I Always Wanted To Open M Own Shop And Sell Food,,Yes,2,,,,,,
289409.08,289409,1974,47,184,18,,planned move 2 yrs,,,,,Isizulu,1,Housewife/homemaker,Housewife/homemaker,I Always Wanted To Open M Own Shop And Sell Food,,Yes,2,,,,,,
289409.09,289409,1974,47,280,96,,planned move 10 yrs,,,,,Isizulu,1,Housewife/homemaker,Housewife/homemaker,I Always Wanted To Open M Own Shop And Sell Food,,Yes,2,,,,,,
289409.1,289409,1974,47,400,120,,planned move retirement,,,,,Isizulu,1,Housewife/homemaker,Housewife/homemaker,I Always Wanted To Open M Own Shop And Sell Food,,Yes,2,,,,,,
289413.0,289413,1967,54,0,576,"('Mphilo', 'Bulawayo', 'Zimbabwe')",origin,"(-25.930950199999998, 28.010590500000003)",0,0,,Ndebele,2,Working part-time (formal/informal sector),Working part-time (formal/informal sector),Nurse,500.0,Yes,0,0,0,0,0,-25.930950199999998,28.010590500000003
289413.01,289413,1967,54,,,"('Diepsloot', 'Fourways', 'South Africa')",1st migration location,,,,,Ndebele,2,Working part-time (formal/informal sector),Working part-time (formal/informal sector),Nurse,500.0,Yes,0,,,,,,
289413.02,289413,1967,54,,,,2nd migration location,,,,,Ndebele,2,Working part-time (formal/informal sector),Working part-time (formal/informal sector),Nurse,500.0,Yes,0,,,,,,
289413.03,289413,1967,54,,,,3rd migration location,,,,,Ndebele,2,Working part-time (formal/informal sector),Working part-time (formal/informal sector),Nurse,500.0,Yes,0,,,,,,
289413.04,289413,1967,54,,,,4th migration location,,,,,Ndebele,2,Working part-time (formal/informal sector),Working part-time (formal/informal sector),Nurse,500.0,Yes,0,,,,,,
289413.05,289413,1967,54,576,0,"('Diepsloot', 'Johannesburg', 'South Africa')",current location,"(-25.930950199999998, 28.010590500000003)",0.0,0.0,,Ndebele,2,Working part-time (formal/informal sector),Working part-time (formal/informal sector),Nurse,500.0,Yes,0,0.0,0.0,0.0,0.0,-25.930950199999998,28.010590500000003
