,ID,ID_ordered,location,dist,azimuth,lat,lon,location_type,max_dist_moves,grouping,location_l,location_near,location_country,city_8,neighborhood_9,orig_country_103,gender_4,employment_status_303,number_moves_200,work_kind_307,migrant_status_3,ethnic_group_106,mother_tongue_115,refugee_214,send_money_310,financial_support_320,retireOrigindist,retireOriginaz,geometry,lat_d,lon_d,in_thm,move_count,In_No_Answer,In_Education,In_Housing,In_Kin,In_Restart,In_Safety,In_Work,location_out,geometry_out,out_thm,move_count_out,Out_No_Answer,Out_Education,Out_Housing,Out_Kin,Out_Remain,Out_Restart,Out_Safety,Out_Work
4022,294012,294012.01,"('Thohoyandou', 'Thohoyandou', 'South Africa')",395.7924487494866,0.8026271680334368,30.4596582,-22.9676429,202,1330.389526825735,moves200,Thohoyandou,Thohoyandou,South Africa,Johannesburg,Diepsloot,South Africa,Male,University/technikon/correspondence student,5,University/technikon/correspondence student,Yes,Muvenda,Tshivenda,No,Yes,No,388.4714919644963,2.4747390082709866,POINT (30.45965820026584 -22.96764289979996),-22.9676429,30.4596582,Education,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"('Nkwanta', 'Ho', 'Ghana')",POINT (0.5214299998945648 8.262695999820721),Kin,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4023,294012,294012.02,"('Dobsonville', 'Johannesburg', 'South Africa')",32.947976405368884,-2.0749072519639475,27.866666700000003,-26.223888899999995,206,1330.389526825735,moves200,Dobsonville,Johannesburg,South Africa,Johannesburg,Diepsloot,South Africa,Male,University/technikon/correspondence student,5,University/technikon/correspondence student,Yes,Muvenda,Tshivenda,No,Yes,No,388.4714919644963,2.4747390082709866,POINT (27.86666670040808 -26.22388889985274),-26.223888899999995,27.866666700000003,Kin,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"('Danfa', 'Accra', 'Ghana')",POINT (-0.15889630012407 5.790323599854332),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4025,294012,294012.04,"('Bronkhorstspruit', 'Pretoria', 'South Africa')",81.88202015228255,0.1471398655729389,28.741389,-25.808056,214,1330.389526825735,moves200,Bronkhorstspruit,Pretoria,South Africa,Johannesburg,Diepsloot,South Africa,Male,University/technikon/correspondence student,5,University/technikon/correspondence student,Yes,Muvenda,Tshivenda,No,Yes,No,388.4714919644963,2.4747390082709866,POINT (28.74138900060206 -25.8080559996846),-25.808056,28.741389,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"('Bolgatanga', 'Bolgatanga', 'Ghana')",POINT (-0.8487321996312289 10.78539629969953),Education,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4026,294012,294012.05,"('Diepsloot', ' Fourways', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,214,1330.389526825735,moves200,Diepsloot, Fourways,South Africa,Johannesburg,Diepsloot,South Africa,Male,University/technikon/correspondence student,5,University/technikon/correspondence student,Yes,Muvenda,Tshivenda,No,Yes,No,388.4714919644963,2.4747390082709866,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,17.0,0.0,2.0,1.0,5.0,0.0,0.0,17.0,"('Katlehong', 'Germiston', 'South Africa')",POINT (28.15111100047244 -26.33861100029736),,26.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4029,294150,294150.01,"('Diepsloot', 'Randburg', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,202,351.64022293383266,moves200,Diepsloot,Randburg,South Africa,Johannesburg,Diepsloot,South Africa,Female,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Venda,Tshivenda,No,No,No,23.754559897212232,0.0380609148901861,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,13.0,0.0,0.0,2.0,7.0,0.0,0.0,13.0,"('Diepsloot', 'Randburg', 'South Africa')",POINT (28.01059049995166 -25.93095019999168),,21.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4030,294150,294150.06,"('Diepsloot', 'Johannesburg', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,9,351.64022293383266,moves200,Diepsloot,Johannesburg,South Africa,Johannesburg,Diepsloot,South Africa,Female,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Venda,Tshivenda,No,No,No,23.754559897212232,0.0380609148901861,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,17.0,0.0,0.0,2.0,5.0,0.0,0.0,17.0,"('Diepsloot', 'Johannesburg', 'South Africa')",POINT (28.01059049995166 -25.93095019999168),,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4032,294151,294151.01,"('Diepsloot', 'Randburg', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,202,1532.0254962713195,moves200,Diepsloot,Randburg,South Africa,Johannesburg,Diepsloot,Malawi,Female,Unemployed ,1,Unemployed,No,Tumbuka,Tumbuka,No,Yes,Yes,0.0,0.0,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,13.0,0.0,0.0,2.0,7.0,0.0,0.0,13.0,"('Diepsloot', 'Randburg', 'South Africa')",POINT (28.01059049995166 -25.93095019999168),,21.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4033,294151,294151.06,"('Diepsloot', 'Johannesburg', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,9,1532.0254962713195,moves200,Diepsloot,Johannesburg,South Africa,Johannesburg,Diepsloot,Malawi,Female,Unemployed ,1,Unemployed,No,Tumbuka,Tumbuka,No,Yes,Yes,0.0,0.0,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,17.0,0.0,0.0,2.0,5.0,0.0,0.0,17.0,"('Diepsloot', 'Johannesburg', 'South Africa')",POINT (28.01059049995166 -25.93095019999168),,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4035,294152,294152.01,"('Yeoville', 'Johannesburg', 'South Africa')",1.211691162528875,-0.1356335270836944,28.0641667,-26.1838889,202,2580.5476812772217,moves200,Yeoville,Johannesburg,South Africa,Johannesburg,Berea,Democratic Republic Of The Congo,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Mutetela,Swahili,No,No,Yes,,,POINT (28.06416669983338 -26.18388889975284),-26.1838889,28.0641667,Work,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,"('Legon', 'Accra', 'Ghana')",POINT (-0.1902700535201234 5.648166850319967),,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4036,294152,294152.02,"('Berea', 'Johannesburg', 'South Africa')",0.01,3.141592653589793,28.0533333,-26.1822222,202,2580.5476812772217,moves200,Berea,Johannesburg,South Africa,Johannesburg,Berea,Democratic Republic Of The Congo,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Mutetela,Swahili,No,No,Yes,,,POINT (28.05333330009182 -26.18222219969471),-26.1822222,28.0533333,Work,53.0,0.0,6.0,10.0,18.0,0.0,2.0,53.0,"('Kawangware', 'Nairobi', 'Kenya')",POINT (36.75164300062414 -1.278463100391605),,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
4037,294152,294152.06,"('Berea', 'Johannesburg', 'South Africa')",0.01,3.141592653589793,28.0533333,-26.1822222,9,2580.5476812772217,moves200,Berea,Johannesburg,South Africa,Johannesburg,Berea,Democratic Republic Of The Congo,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Mutetela,Swahili,No,No,Yes,,,POINT (28.05333330009182 -26.18222219969471),-26.1822222,28.0533333,Work,53.0,0.0,6.0,10.0,18.0,0.0,2.0,53.0,"('Kawangware', 'Nairobi', 'Kenya')",POINT (36.75164300062414 -1.278463100391605),,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
4039,294153,294153.01,"('Soweto', 'Johannesburg', 'South Africa')",31.674956266021496,-2.005141937695229,27.89,-26.2227778,202,254.92029542832947,moves200,Soweto,Johannesburg,South Africa,Johannesburg,Diepsloot,South Africa,Male,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Pedi,Northern Sotho,No,No,No,227.6250716824631,2.2899790294045004,POINT (27.89000000029995 -26.22277780005533),-26.2227778,27.89,Work,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"('Kitengela', 'Nairobi', 'Kenya')",POINT (36.95907000008054 -1.474564000228384),Work,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4040,294153,294153.02,"('Diepsloot', 'Randburg', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,202,254.92029542832947,moves200,Diepsloot,Randburg,South Africa,Johannesburg,Diepsloot,South Africa,Male,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Pedi,Northern Sotho,No,No,No,227.6250716824631,2.2899790294045004,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,13.0,0.0,0.0,2.0,7.0,0.0,0.0,13.0,"('Diepsloot', 'Randburg', 'South Africa')",POINT (28.01059049995166 -25.93095019999168),,21.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4041,294153,294153.06,"('Diepsloot', 'Johannesburg', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,9,254.92029542832947,moves200,Diepsloot,Johannesburg,South Africa,Johannesburg,Diepsloot,South Africa,Male,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Pedi,Northern Sotho,No,No,No,227.6250716824631,2.2899790294045004,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,17.0,0.0,0.0,2.0,5.0,0.0,0.0,17.0,"('Diepsloot', 'Johannesburg', 'South Africa')",POINT (28.01059049995166 -25.93095019999168),,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4042,294155,294155.01,"('Diepsloot', 'Johannesburg', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,202,0.0,moves200,Diepsloot,Johannesburg,South Africa,Johannesburg,Diepsloot,Ethiopia,Male,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),No,Amaharic,Hadiying,No,No,No,,,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,17.0,0.0,0.0,2.0,5.0,0.0,0.0,17.0,"('Diepsloot', 'Johannesburg', 'South Africa')",POINT (28.01059049995166 -25.93095019999168),,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4043,294155,294155.06,"('Diepsloot', 'Johannesburg', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,9,0.0,moves200,Diepsloot,Johannesburg,South Africa,Johannesburg,Diepsloot,Ethiopia,Male,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),No,Amaharic,Hadiying,No,No,No,,,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,17.0,0.0,0.0,2.0,5.0,0.0,0.0,17.0,"('Diepsloot', 'Johannesburg', 'South Africa')",POINT (28.01059049995166 -25.93095019999168),,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4045,294156,294156.01,"('Diepsloot', 'Johannesburg', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,202,351.64022293383266,moves200,Diepsloot,Johannesburg,South Africa,Johannesburg,Diepsloot,South Africa,Female,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Zulu,Tshivenda,No,Yes,No,,,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,17.0,0.0,0.0,2.0,5.0,0.0,0.0,17.0,"('Diepsloot', 'Johannesburg', 'South Africa')",POINT (28.01059049995166 -25.93095019999168),,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4046,294156,294156.06,"('Diepsloot', 'Johannesburg', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,9,351.64022293383266,moves200,Diepsloot,Johannesburg,South Africa,Johannesburg,Diepsloot,South Africa,Female,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),Yes,Zulu,Tshivenda,No,Yes,No,,,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,17.0,0.0,0.0,2.0,5.0,0.0,0.0,17.0,"('Diepsloot', 'Johannesburg', 'South Africa')",POINT (28.01059049995166 -25.93095019999168),,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4047,294157,294157.0,"('Johannesburg', 'Johannesburg', 'South Africa')",27.29522374586636,-1.4101209171402702,28.049722,-26.205,100,27.29522374586636,moves200,Johannesburg,Johannesburg,South Africa,Johannesburg,Diepsloot,South Africa,Male,Working full-time (formal/informal sector),3,Working full-time (formal/informal sector),Yes,Ndebele,Ndebele,No,Yes,Yes,21.134802730335625,0.2784006052664234,POINT (28.04972200047001 -26.20500000004989),-26.205,28.049722,Safety,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"('Honeydew', 'Randburg', 'South Africa')",POINT (27.92530180263623 -26.07883895035718),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4053,294161,294161.0,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",3437.7678461003075,1.0576177168974026,38.761252500000005,9.0107934,100,3437.7678461003075,moves200,Addis Ababa,Addis Ababa,Ethiopia,Johannesburg,Diepsloot,Ethiopia,Male,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),No,-3,Amaharic,No,Yes,No,0.0,0.0,POINT (38.76125250000291 9.010793399795659),9.0107934,38.761252500000005,Kin,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"('Adenta', 'Medina', 'Ghana')",POINT (-0.1687964994587219 5.704139100439193),Kin,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4054,294161,294161.06,"('Diepsloot', 'Johannesburg', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,9,3437.7678461003075,moves200,Diepsloot,Johannesburg,South Africa,Johannesburg,Diepsloot,Ethiopia,Male,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),No,-3,Amaharic,No,Yes,No,0.0,0.0,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,17.0,0.0,0.0,2.0,5.0,0.0,0.0,17.0,"('Diepsloot', 'Johannesburg', 'South Africa')",POINT (28.01059049995166 -25.93095019999168),,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,294165,294165.01,"('Diepsloot', ' Fourways', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,202,505.173978161476,moves200,Diepsloot, Fourways,South Africa,Johannesburg,Diepsloot,Mozambique,Male,Casual employment/temporary worker,2,Casual employment/temporary worker,No,Copi,Xitsonga,No,Yes,No,11.143633786976409,0.0002892847321107,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,17.0,0.0,2.0,1.0,5.0,0.0,0.0,17.0,"('Katlehong', 'Germiston', 'South Africa')",POINT (28.15111100047244 -26.33861100029736),,26.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4059,294165,294165.06,"('Diepsloot', 'Johannesburg', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,9,505.173978161476,moves200,Diepsloot,Johannesburg,South Africa,Johannesburg,Diepsloot,Mozambique,Male,Casual employment/temporary worker,2,Casual employment/temporary worker,No,Copi,Xitsonga,No,Yes,No,11.143633786976409,0.0002892847321107,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,17.0,0.0,0.0,2.0,5.0,0.0,0.0,17.0,"('Diepsloot', 'Johannesburg', 'South Africa')",POINT (28.01059049995166 -25.93095019999168),,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4063,294167,294167.06,"('Diepsloot', 'Johannesburg', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,9,1532.0254962713195,moves200,Diepsloot,Johannesburg,South Africa,Johannesburg,Diepsloot,Malawi,Female,Working part-time (formal/informal sector),2,Working part-time (formal/informal sector),No,Tshonga,Tsonga,No,Yes,No,0.0,0.0,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,17.0,0.0,0.0,2.0,5.0,0.0,0.0,17.0,"('Diepsloot', 'Johannesburg', 'South Africa')",POINT (28.01059049995166 -25.93095019999168),,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4065,294171,294171.01,"('Diepsloot', ' Fourways', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,202,694.3835095945701,moves200,Diepsloot, Fourways,South Africa,Johannesburg,Diepsloot,South Africa,Female,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Xhosa,Xhosa,No,Yes,No,5.798157167825821,0.0230240807650019,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,17.0,0.0,2.0,1.0,5.0,0.0,0.0,17.0,"('Katlehong', 'Germiston', 'South Africa')",POINT (28.15111100047244 -26.33861100029736),,26.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4066,294171,294171.06,"('Diepsloot', 'Johannesburg', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,9,694.3835095945701,moves200,Diepsloot,Johannesburg,South Africa,Johannesburg,Diepsloot,South Africa,Female,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Xhosa,Xhosa,No,Yes,No,5.798157167825821,0.0230240807650019,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,17.0,0.0,0.0,2.0,5.0,0.0,0.0,17.0,"('Diepsloot', 'Johannesburg', 'South Africa')",POINT (28.01059049995166 -25.93095019999168),,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4070,294173,294173.01,"('Hillbrow', 'Johannesburg', 'South Africa')",25.62612747359822,-1.4057904018937075,28.0483333,-26.1880556,202,505.173978161476,moves200,Hillbrow,Johannesburg,South Africa,Johannesburg,Diepsloot,Mozambique,Male,Working part-time (formal/informal sector),4,Working part-time (formal/informal sector),No,Tsonga,Tsonga,No,Yes,No,129.17698524887385,0.2532333116407458,POINT (28.04833330064145 -26.18805559998577),-26.1880556,28.0483333,Work,8.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,"('Ongata Rongai', 'Kajiado', 'Kenya')",POINT (36.75201060030906 -1.395968000023117),,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4071,294173,294173.02,"('Tembisa', 'Pretoria', 'South Africa')",22.972245114557207,-0.4004977562629832,28.2014478,-26.0221753,206,505.173978161476,moves200,Tembisa,Pretoria,South Africa,Johannesburg,Diepsloot,Mozambique,Male,Working part-time (formal/informal sector),4,Working part-time (formal/informal sector),No,Tsonga,Tsonga,No,Yes,No,129.17698524887385,0.2532333116407458,POINT (28.20144780007598 -26.02217529965031),-26.0221753,28.2014478,Kin,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,"('Niamey', 'Niamey', 'Niger')",POINT (2.109823000131485 13.5248340004888),Safety,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4072,294173,294173.03,"('Diepsloot', ' Fourways', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,211,505.173978161476,moves200,Diepsloot, Fourways,South Africa,Johannesburg,Diepsloot,Mozambique,Male,Working part-time (formal/informal sector),4,Working part-time (formal/informal sector),No,Tsonga,Tsonga,No,Yes,No,129.17698524887385,0.2532333116407458,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,17.0,0.0,2.0,1.0,5.0,0.0,0.0,17.0,"('Katlehong', 'Germiston', 'South Africa')",POINT (28.15111100047244 -26.33861100029736),,26.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4073,294173,294173.06,"('Diepsloot', 'Johannesburg', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,9,505.173978161476,moves200,Diepsloot,Johannesburg,South Africa,Johannesburg,Diepsloot,Mozambique,Male,Working part-time (formal/informal sector),4,Working part-time (formal/informal sector),No,Tsonga,Tsonga,No,Yes,No,129.17698524887385,0.2532333116407458,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,17.0,0.0,0.0,2.0,5.0,0.0,0.0,17.0,"('Diepsloot', 'Johannesburg', 'South Africa')",POINT (28.01059049995166 -25.93095019999168),,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4074,294174,294174.01,"('Diepsloot', 'Randburg', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,202,0.0,moves200,Diepsloot,Randburg,South Africa,Johannesburg,Diepsloot,South Africa,Male,Working full-time (formal/informal sector),0,Working full-time (formal/informal sector),Yes,Xhosa,Isixhosa,No,Yes,No,,,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,13.0,0.0,0.0,2.0,7.0,0.0,0.0,13.0,"('Diepsloot', 'Randburg', 'South Africa')",POINT (28.01059049995166 -25.93095019999168),,21.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4075,294174,294174.06,"('Diepsloot', 'Johannesburg', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,9,0.0,moves200,Diepsloot,Johannesburg,South Africa,Johannesburg,Diepsloot,South Africa,Male,Working full-time (formal/informal sector),0,Working full-time (formal/informal sector),Yes,Xhosa,Isixhosa,No,Yes,No,,,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,17.0,0.0,0.0,2.0,5.0,0.0,0.0,17.0,"('Diepsloot', 'Johannesburg', 'South Africa')",POINT (28.01059049995166 -25.93095019999168),,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4076,294175,294175.01,"('Alexander', 'Johannesburg', 'South Africa')",832.2645250660673,-1.891354713665151,25.4204515,-33.78455170000001,202,832.2645250660673,moves200,Alexander,Johannesburg,South Africa,Johannesburg,Diepsloot,Mozambique,Female,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),No,Tsonga,Tsonga,No,Yes,No,,,POINT (25.42045150033664 -33.78455170020067),-33.78455170000001,25.4204515,Work,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"('Kondele', 'Kisumu', 'Kenya')",POINT (34.77378600052361 -0.08441799969091335),Work,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4077,294175,294175.02,"('Diepsloot', 'Randburg', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,202,832.2645250660673,moves200,Diepsloot,Randburg,South Africa,Johannesburg,Diepsloot,Mozambique,Female,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),No,Tsonga,Tsonga,No,Yes,No,,,POINT (28.01059049995166 -25.93095019999168),-25.9309502,28.010590500000003,Work,13.0,0.0,0.0,2.0,7.0,0.0,0.0,13.0,"('Diepsloot', 'Randburg', 'South Africa')",POINT (28.01059049995166 -25.93095019999168),,21.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
