,Unnamed: 0,ID,ID_ordered,location,dist,azimuth,lat,lon,location_type,max_dist_moves,grouping,location_l,location_near,location_country,city_8,neighborhood_9,orig_country_103,gender_4,employment_status_303,number_moves_200,work_kind_307,migrant_status_3,ethnic_group_106,mother_tongue_115,refugee_214,send_money_310,financial_support_320,retireOrigindist,retireOriginaz,Q100_1,Q100_1_URX,Q100_1_URUN,Q100_1_URACMS,Q100_1_URXc,Non-Urban City,Non-Urban Town,Non-Urban Village,Unclassified City,Unclassified Town,Unclassified Village,Urban City,Urban Town,Urban Village
1308,3846,290680,290680.0,"('Madina', 'Madina', 'Ghana')",0.01,0.0,-0.1677052,5.6864962,100,0.0,moves200,Madina,Madina,Ghana,Accra,Madina,Ghana,Male,Self-employed (run small business/income generation project),0,Self-employed (run small business/income generation project),Yes,Ewe,Ewe,No,Yes,No,14.8727744293017,1.8227598953945456,"('Madina', 'Madina', 'Ghana')",Urban City,Urban,City,11,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0
1309,3848,290682,290682.0,"('Legon', 'Legon', 'Ghana')",4.94276485887162,-2.0999440765517345,-0.1902700537844038,5.64816685,100,4.94276485887162,moves200,Legon,Legon,Ghana,Accra,Madina,Ghana ,Male,University/technikon/correspondence student,1,University/technikon/correspondence student,Yes,Ewe,Ewe,No,No,Yes,4.94276485887162,2.0999440765517345,"('Legon', 'Legon', 'Ghana')",Urban Town,Urban,Town,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
1310,3850,290683,290683.0,"('Abuja', 'Abuja', 'Nigeria')",937.8330442058837,0.4279283922742282,7.4892974,9.0643305,100,937.8330442058837,moves200,Abuja,Abuja,Nigeria,Accra,Old Fadama,Nigeria,Male,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Bassa,Bassa,No,Yes,Yes,,,"('Abuja', 'Abuja', 'Nigeria')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1311,3853,290686,290686.0,"('Madina', 'Madina', 'Ghana')",0.01,0.0,-0.1677052,5.6864962,100,0.0,moves200,Madina,Madina,Ghana,Accra,Madina,Ghana,Male,Self-employed (run small business/income generation project),0,Self-employed (run small business/income generation project),Yes,Akuapim,Akuapim Twi,No,No,Yes,1.967693780863146,1.6321607381661996,"('Madina', 'Madina', 'Ghana')",Urban City,Urban,City,11,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0
1312,3855,290687,290687.0,"('Madina', 'Madina', 'Ghana')",0.01,0.0,-0.1677052,5.6864962,100,0.0,moves200,Madina,Madina,Ghana,Accra,Madina,Ghana,Male,Casual employment/temporary worker,1,Casual employment/temporary worker,Yes,Frafra,Hausa,No,Yes,No,24.29828069852461,2.515623545433933,"('Madina', 'Madina', 'Ghana')",Urban City,Urban,City,11,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0
1313,3857,290689,290689.0,"('Madina', 'Madina', 'Ghana')",0.01,0.0,-0.1677052,5.6864962,100,0.0,moves200,Madina,Madina,Ghana,Accra,Madina,Ghana,Male,Working full-time (formal/informal sector),0,Working full-time (formal/informal sector),Yes,Akan,Fanti,No,No,Yes,15.117567931312635,1.224832227335591,"('Madina', 'Madina', 'Ghana')",Urban City,Urban,City,11,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0
1314,3859,291025,291025.0,"('Thembisa', 'Thembisa', 'South Africa')",1330.389526825735,-2.4454469651166018,18.5649149,-33.9805475,100,1330.389526825735,moves200,Thembisa,Thembisa,South Africa,Johannesburg,Diepsloot,South Africa,Female,Unemployed ,4,Unemployed,Yes,Zulu,Zulu,No,No,No,1316.2673537352446,1.173035172455823,"('Thembisa', 'Thembisa', 'South Africa')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1315,3861,291026,291026.0,"('Dikeni', 'Dikeni', 'South Africa')",648.1939372933043,-2.0878790888042023,25.0059125,-31.5119283,100,648.1939372933043,moves200,Dikeni,Dikeni,South Africa,Johannesburg,Diepsloot,South Africa,Male,Working full-time (formal/informal sector),4,Working full-time (formal/informal sector),Yes,Amampondo,Xhosa,No,Yes,No,,,"('Dikeni', 'Dikeni', 'South Africa')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1316,3863,291027,291027.0,"('Nqutu', 'Nqutu', 'South Africa')",369.2772484234719,-0.6351809556398216,30.6733333,-28.2166667,100,369.2772484234719,moves200,Nqutu,Nqutu,South Africa,Johannesburg,Diepsloot,South Africa,Male,University/technikon/correspondence student,2,University/technikon/correspondence student,Yes,Isizulu,Isizulu,No,No,No,0.0,0.0,"('Nqutu', 'Nqutu', 'South Africa')",Urban Village,Urban,Village,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1317,3865,291028,291028.0,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",570.003710098564,1.4343560163887097,28.5887063,-20.1560599,100,570.003710098564,moves200,Bulawayo,Bulawayo,Zimbabwe,Johannesburg,Diepsloot,Zimbabwe,Male,Working full-time (formal/informal sector),3,Working full-time (formal/informal sector),No,Ndebele,Ndebele,No,Yes,No,,,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",Urban Village,Urban,Village,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,14.0
1318,3867,291044,291044.0,"('Brits', 'Brits', 'South Africa')",38.847842607839546,2.27176464340548,27.7841667,-25.6297222,100,38.847842607839546,moves200,Brits,Brits,South Africa,Johannesburg,Diepsloot,South Africa,Female,Working part-time (formal/informal sector),2,Working part-time (formal/informal sector),Yes,Tsonga,Tsonga,No,Yes,No,0.0,0.0,"('Brits', 'Brits', 'South Africa')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1319,3870,291045,291045.0,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",570.003710098564,1.4343560163887097,28.5887063,-20.1560599,100,570.003710098564,moves200,Bulawayo,Bulawayo,Zimbabwe,Johannesburg,Diepsloot,Zimbabwe,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Ndebele,Ndebele,No,Yes,No,0.0,0.0,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",Urban Village,Urban,Village,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,14.0
1320,3873,291046,291046.0,"('Johannesburg', 'Johannesburg', 'South Africa')",27.29522374586636,-1.4101209171402702,28.049722,-26.205,100,27.29522374586636,moves200,Johannesburg,Johannesburg,South Africa,Johannesburg,Diepsloot,South Africa,Male,Unemployed ,1,Unemployed,Yes,Zulu,Zulu,No,No,No,,,"('Johannesburg', 'Johannesburg', 'South Africa')",Urban Town,Urban,Town,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,1.0
1321,3876,291047,291047.0,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",570.003710098564,1.4343560163887097,28.5887063,-20.1560599,100,570.003710098564,moves200,Bulawayo,Bulawayo,Zimbabwe,Johannesburg,Diepsloot,Zimbabwe,Female,Unemployed ,1,Unemployed,No,Ndebele,Ndebele,No,No,No,114.85849160174187,0.0360964616872558,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",Urban Village,Urban,Village,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,14.0
1322,3878,291048,291048.0,"('nan', 'KwaMashu', 'South Africa')",493.48165128848507,-0.8299881967038415,30.962222,-29.741389,100,493.48165128848507,moves200,,KwaMashu,South Africa,Johannesburg,Diepsloot,South Africa,Female,Working part-time (formal/informal sector),0,Working full-time (formal/informal sector),Yes,Zulu,Isizulu,No,Yes,No,466.18642754261873,0.5801327204364287,"('nan', 'KwaMashu', 'South Africa')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1323,3881,291050,291050.0,"('Rustenburg', 'Rustenburg', 'South Africa')",89.16270767111551,2.842452390843503,27.241448,-25.665655,100,89.16270767111551,moves200,Rustenburg,Rustenburg,South Africa,Johannesburg,Diepsloot,South Africa,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Xhosa,Xhosa,No,No,No,62.38832453730181,2.096726727699795,"('Rustenburg', 'Rustenburg', 'South Africa')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1324,3887,291052,291052.0,"('Harare', 'Harare', 'Zimbabwe')",853.8603854545837,1.1317256811987415,31.045686,-17.831773000000002,100,853.8603854545837,moves200,Harare,Harare,Zimbabwe,Johannesburg,Diepsloot,Zimbabwe,Female,Casual employment/temporary worker,1,Doing casual jobs,No,Ndebele,Ndebele,No,No,No,283.85667535601965,0.3026303351899679,"('Harare', 'Harare', 'Zimbabwe')",Urban Town,Urban,Town,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0
1325,3890,291053,291053.0,"('Diepsloot', 'Diepsloot', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,100,0.0,moves200,Diepsloot,Diepsloot,South Africa,Johannesburg,Diepsloot,South Africa,Male,Other,1,Other (specify),Yes,Ndebele,Ndebele,No,No,No,31.674956266021496,5.146734591285022,"('Diepsloot', 'Diepsloot', 'South Africa')",Urban City,Urban,City,9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1326,3892,292905,292905.0,"(' Fourways', ' Fourways', 'South Africa')",7.320956784990286,-1.6721118402375497,28.0038889,-26.005,100,7.320956784990286,moves200, Fourways, Fourways,South Africa,Johannesburg,Diepsloot,South Africa,Male,Other,2,Other (specify),Yes,Pedi,Sepedi,No,No,No,,,"(' Fourways', ' Fourways', 'South Africa')",Urban Town,Urban,Town,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
1327,3895,292906,292906.0,"('nan', 'Zandamela', 'Mozambique')",740.9873252407153,0.1474191383340474,34.616054600000005,-24.7467846,100,740.9873252407153,moves200,,Zandamela,Mozambique,Johannesburg,Diepsloot,Mozambique,Male,Unemployed ,4,Unemployed,No,Mucopi,Copi,No,Yes,No,,,"('nan', 'Zandamela', 'Mozambique')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,3899,292907,292907.0,"('Tzaneen', 'Tzaneen', 'South Africa')",313.9507834684853,0.6999217873469,30.161111100000003,-23.8319444,100,313.9507834684853,moves200,Tzaneen,Tzaneen,South Africa,Johannesburg,Diepsloot,South Africa,Male,Unemployed ,3,Unemployed,Yes,Tsonga,Xitsonga,No,No,Yes,278.34676052824875,2.669310949881335,"('Tzaneen', 'Tzaneen', 'South Africa')",Urban Town,Urban,Town,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
1329,3903,292908,292908.0,"('Diepsloot', 'Diepsloot', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,100,0.0,moves200,Diepsloot,Diepsloot,South Africa,Johannesburg,Diepsloot,South Africa,Male,Unemployed ,1,Unemployed,Yes,Zulu,Zulu,No,Yes,Yes,34.344207009689754,4.547228121740918,"('Diepsloot', 'Diepsloot', 'South Africa')",Urban City,Urban,City,9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1330,3906,292910,292910.0,"('Riverside', 'Riverside', 'South Africa')",501.9021191506634,-0.8285127629904332,31.0166667,-29.8033333,100,501.9021191506634,moves200,Riverside,Riverside,South Africa,Johannesburg,Diepsloot,South Africa,Male,Doing casual jobs,2,Doing casual jobs,Yes,Mopedi,Sepedi,No,Yes,No,0.0,0.0,"('Riverside', 'Riverside', 'South Africa')",Urban City,Urban,City,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1331,3909,292935,292935.0,"('Thohoyandou', 'Thohoyandou', 'South Africa')",395.7924487494866,0.8026271680334368,30.4596582,-22.9676429,100,395.7924487494866,moves200,Thohoyandou,Thohoyandou,South Africa,Johannesburg,Diepsloot,South Africa,Male,Working full-time (formal/informal sector),0,Working full-time (formal/informal sector),No,Vhenda,Vhenda,No,Yes,No,0.0,0.0,"('Thohoyandou', 'Thohoyandou', 'South Africa')",Urban Village,Urban,Village,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1332,3912,292936,292936.0,"('Maseru', 'Maseru', 'Lesotho')",338.3264475438374,-1.732276114873352,27.478222,-29.310054,100,338.3264475438374,moves200,Maseru,Maseru,Lesotho,Johannesburg,Diepsloot,Lesotho,Female,Unemployed ,0,Unemployed,Yes,Mosotho,Sesotho,No,Yes,No,0.0,0.0,"('Maseru', 'Maseru', 'Lesotho')",Urban Village,Urban,Village,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0
1333,3914,292937,292937.0,"('nan', 'Tlakgameng', 'South Africa')",409.8471964431481,-3.007918246074159,24.343264728898465,-26.468850300000003,100,409.8471964431481,moves200,,Tlakgameng,South Africa,Johannesburg,Diepsloot,South Africa,Female,Housewife/homemaker,1,Housewife/homemaker,Yes,Setswana,Setswana ,No,No,No,,,"('nan', 'Tlakgameng', 'South Africa')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1334,3917,292938,292938.0,"('Diepsloot', 'Diepsloot', 'South Africa')",0.01,3.141592653589793,28.010590500000003,-25.9309502,100,0.0,moves200,Diepsloot,Diepsloot,South Africa,Johannesburg,Diepsloot,South Africa,Female,Unemployed ,0,Unemployed,Yes,Sotho,Sesotho,No,No,No,26.774383133813696,2.395866990446085,"('Diepsloot', 'Diepsloot', 'South Africa')",Urban City,Urban,City,9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1335,3919,292939,292939.0,"('Nelspruit', 'Nelspruit', 'South Africa')",332.5265605472909,0.1293968091831346,30.984722,-25.481944,100,332.5265605472909,moves200,Nelspruit,Nelspruit,South Africa,Johannesburg,Diepsloot,South Africa,Female,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),No,-3,Swati,No,Yes,No,290.2529734255232,0.4188816549942901,"('Nelspruit', 'Nelspruit', 'South Africa')",Urban Village,Urban,Village,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1336,3925,292942,292942.0,"('Kranskop', 'Kranskop', 'South Africa')",1049.1768361023996,-2.279300949088688,21.6364414,-33.6148941,100,1049.1768361023996,moves200,Kranskop,Kranskop,South Africa,Johannesburg,Diepsloot,South Africa,Female,Unemployed ,2,Unemployed,Yes,Zulu,Zulu,No,Yes,No,547.2747169517363,1.4507881860982546,"('Kranskop', 'Kranskop', 'South Africa')",Non-Urban Village,Non-Urban,Village,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,3928,292943,292943.0,"(' Fourways', ' Fourways', 'South Africa')",7.320956784990286,-1.6721118402375497,28.0038889,-26.005,100,7.320956784990286,moves200, Fourways, Fourways,South Africa,Johannesburg,Diepsloot,South Africa,Male,Working part-time (formal/informal sector),1,Working part-time (formal/informal sector),Yes,Sepedi,Sepedi,No,Yes,No,134.10044413159255,2.25431364319548,"(' Fourways', ' Fourways', 'South Africa')",Urban Town,Urban,Town,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
1338,3930,292947,292947.0,"('Nelspruit', 'Nelspruit', 'South Africa')",332.5265605472909,0.1293968091831346,30.984722,-25.481944,100,332.5265605472909,moves200,Nelspruit,Nelspruit,South Africa,Johannesburg,Diepsloot,South Africa,Female,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Siswati,Siswati,No,No,No,4.963986142159399,0.0896234541584816,"('Nelspruit', 'Nelspruit', 'South Africa')",Urban Village,Urban,Village,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1339,3932,292948,292948.0,"(' Fourways', ' Fourways', 'South Africa')",7.320956784990286,-1.6721118402375497,28.0038889,-26.005,100,7.320956784990286,moves200, Fourways, Fourways,South Africa,Johannesburg,Diepsloot,South Africa,Male,Working full-time (formal/informal sector),1,Working full-time (formal/informal sector),Yes,Sepedi,Sepedi,No,Yes,Yes,,,"(' Fourways', ' Fourways', 'South Africa')",Urban Town,Urban,Town,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
1340,3934,292949,292949.0,"('Pitseng', 'Pitseng', 'Lesotho')",302.2955591186379,-1.4870190622681894,28.204583000000003,-28.999606,100,302.2955591186379,moves200,Pitseng,Pitseng,Lesotho,Johannesburg,Diepsloot,Lesotho,Female,Working part-time (formal/informal sector),3,Working part-time (formal/informal sector),No,Sesotho,Sesotho,No,Yes,No,0.0,0.0,"('Pitseng', 'Pitseng', 'Lesotho')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,3936,292961,292961.0,"('Awasa', 'Awasa', 'Ethiopia')",3263.989490161552,1.0577380819422937,38.47861,7.048102900000001,100,3263.989490161552,moves200,Awasa,Awasa,Ethiopia,Johannesburg,Diepsloot,Ethiopia,Male,Working full-time (formal/informal sector),2,Working part-time (formal/informal sector),No,Hadiya,Hadiya,No,Yes,No,0.0,0.0,"('Awasa', 'Awasa', 'Ethiopia')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1342,3939,292962,292962.0,"('Randburg', 'Randburg', 'South Africa')",16.718497880289778,-1.808277908750583,27.975,-26.096111,100,16.718497880289778,moves200,Randburg,Randburg,South Africa,Johannesburg,Diepsloot,South Africa,Male,Unemployed ,1,Unemployed,Yes,Zulu,Zulu,No,No,Yes,2.5963247897993256,0.5358661160898042,"('Randburg', 'Randburg', 'South Africa')",Urban Town,Urban,Town,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1343,3941,292963,292963.0,"('Lohagora', 'Lohagora', 'Bangladesh')",6876.79442152248,0.0052577833844287,89.6499065,23.1881892,100,6876.79442152248,moves200,Lohagora,Lohagora,Bangladesh,Johannesburg,Diepsloot,Bangladesh,Male,Working full-time (formal/informal sector),3,Working full-time (formal/informal sector),No,Bangle,Bangle,No,No,No,,,"('Lohagora', 'Lohagora', 'Bangladesh')",Unclassified Town,Unclassified,Town,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1344,3944,292964,292964.0,"('Louis Trichardt', 'Louis Trichardt', 'South Africa')",351.64022293383266,0.9182029107806158,29.906665000000004,-23.038326,100,351.64022293383266,moves200,Louis Trichardt,Louis Trichardt,South Africa,Johannesburg,Diepsloot,South Africa,Female,Working full-time (formal/informal sector),2,Working part-time (formal/informal sector),Yes,Tshivenda,Tshivenda,No,No,No,11.863758075265425,0.1157182225149703,"('Louis Trichardt', 'Louis Trichardt', 'South Africa')",Urban Village,Urban,Village,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1345,3948,292965,292965.0,"('Piet Retief', 'Piet Retief', 'South Africa')",327.1465819572353,-0.3202283139806912,30.807778000000003,-27.006667,100,327.1465819572353,moves200,Piet Retief,Piet Retief,South Africa,Johannesburg,Diepsloot,South Africa,Male,Working full-time (formal/informal sector),1,Working full-time (formal/informal sector),Yes,Swati,Zulu,No,Yes,No,30.848996735978687,0.3279222972190289,"('Piet Retief', 'Piet Retief', 'South Africa')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1346,3951,292966,292966.0,"('Johannesburg', 'Johannesburg', 'South Africa')",27.29522374586636,-1.4101209171402702,28.049722,-26.205,100,27.29522374586636,moves200,Johannesburg,Johannesburg,South Africa,Johannesburg,Diepsloot,South Africa,Female,Unemployed ,1,Unemployed,Yes,Tswana,Zulu,No,No,No,19.97426696087608,0.2619909230972794,"('Johannesburg', 'Johannesburg', 'South Africa')",Urban Town,Urban,Town,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,1.0
1347,3954,293511,293511.0,"('nan', 'Hokwe', 'Mozambique')",584.6084551004576,0.2000443767413042,33.17304480000001,-24.6870907,100,584.6084551004576,moves200,,Hokwe,Mozambique,Johannesburg,Diepsloot,Mozambique,Male,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),No,Changaan,Changaan,No,Yes,No,0.0,0.0,"('nan', 'Hokwe', 'Mozambique')",Non-Urban Village,Non-Urban,Village,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,3957,293512,293512.0,"('Embangweni', 'Embangweni', 'Malawi')",1450.9330278427358,1.0810571464759158,33.471729100000005,-12.1420534,100,1450.9330278427358,moves200,Embangweni,Embangweni,Malawi,Johannesburg,Diepsloot,Malawi,Male,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),No,Tumbuka,Tumbuka,No,Yes,No,0.0,0.0,"('Embangweni', 'Embangweni', 'Malawi')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1349,3960,293513,293513.0,"('Thohoyandou', 'Thohoyandou', 'South Africa')",395.7924487494866,0.8026271680334368,30.4596582,-22.9676429,100,395.7924487494866,moves200,Thohoyandou,Thohoyandou,South Africa,Johannesburg,Diepsloot,South Africa,Female,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Venda,Venda,No,No,No,0.0,0.0,"('Thohoyandou', 'Thohoyandou', 'South Africa')",Urban Village,Urban,Village,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1350,3963,293541,293541.0,"('Xai Xai', 'Xai Xai', 'Mozambique')",629.9225793294961,0.1311385978513194,33.64073,-25.044479,100,629.9225793294961,moves200,Xai Xai,Xai Xai,Mozambique,Johannesburg,Diepsloot,Mozambique,Male,Working full-time (formal/informal sector),3,Working full-time (formal/informal sector),No,Portuguese,Shangaan,No,Yes,No,0.0,0.0,"('Xai Xai', 'Xai Xai', 'Mozambique')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1351,3965,293542,293542.0,"('nan', 'Lethabong', 'South Africa')",76.50835318200326,2.4378278727340907,27.4833,-25.43,100,76.50835318200326,moves200,,Lethabong,South Africa,Johannesburg,Diepsloot,South Africa,Male,Casual employment/temporary worker,3,Casual employment/temporary worker,Yes,Sotho,Sotho,No,No,No,,,"('nan', 'Lethabong', 'South Africa')",Urban Village,Urban,Village,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1352,3968,293543,293543.0,"('nan', 'Matola', 'Mozambique')",494.0303443744996,-0.006851197854573,32.466956,-25.966917,100,494.0303443744996,moves200,,Matola,Mozambique,Johannesburg,Diepsloot,Mozambique,Male,Doing casual jobs,3,Doing casual jobs,No,Shangaan,Tsonga,No,Yes,Yes,135.89223495499647,0.1379897957058924,"('nan', 'Matola', 'Mozambique')",Urban Town,Urban,Town,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1353,3970,293545,293545.0,"('Xai-Xai', 'Xai-Xai', 'Mozambique')",629.9225793294961,0.1311385978513194,33.64073,-25.044479,100,1294.307699301682,moves200,Xai-Xai,Xai-Xai,Mozambique,Johannesburg,Diepsloot,Mozambique,Male,Self-employed (run small business/income generation project),5,Self-employed (run small business/income generation project),No,Tsonga,Xitsonga,No,Yes,No,124.74860116802006,0.1377005109737817,"('Xai-Xai', 'Xai-Xai', 'Mozambique')",Urban Village,Urban,Village,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1354,3975,293546,293546.0,"(' Fourways', ' Fourways', 'South Africa')",7.320956784990286,-1.6721118402375497,28.0038889,-26.005,100,7.320956784990286,moves200, Fourways, Fourways,South Africa,Johannesburg,Diepsloot,South Africa,Male,Working full-time (formal/informal sector),0,Working full-time (formal/informal sector),Yes,Tswana,Tswana,No,No,No,9.397541095299491,0.1361660685130332,"(' Fourways', ' Fourways', 'South Africa')",Urban Town,Urban,Town,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
1355,3977,293547,293547.0,"(' Fourways', ' Fourways', 'South Africa')",7.320956784990286,-1.6721118402375497,28.0038889,-26.005,100,585.2872087763837,moves200, Fourways, Fourways,South Africa,Johannesburg,Diepsloot,South Africa,Male,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Tsonga,Tsonga,No,Yes,No,547.8148603199296,1.9180555591143944,"(' Fourways', ' Fourways', 'South Africa')",Urban Town,Urban,Town,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
